video_id,publish_date,views,likes,dislikes,comments_disabled,ratings_disabled
id5084,2018-04-11T18:00:03.000Z,243392,8725,123,FALSE,FALSE
id5007,2017-12-19T23:01:01.000Z,141985,8726,146,FALSE,FALSE
id3805,2018-01-09T15:00:00.000Z,222260,8726,412,FALSE,FALSE
id3611,2018-01-27T15:17:02.000Z,449564,8726,624,FALSE,FALSE
id279,2018-01-26T20:30:01.000Z,302335,8727,307,FALSE,FALSE
id3749,2018-03-09T08:32:56.000Z,338557,8727,552,FALSE,FALSE
id5341,2017-11-14T12:13:35.000Z,732349,8729,182,FALSE,FALSE
id4921,2017-12-12T12:58:41.000Z,1290704,8731,16773,FALSE,FALSE
id1790,2018-01-06T19:00:02.000Z,251028,8734,137,FALSE,FALSE
id2484,2017-11-21T06:49:17.000Z,139393,8735,181,FALSE,FALSE
id5240,2018-02-13T09:50:47.000Z,191771,8736,347,FALSE,FALSE
id2234,2017-11-27T19:38:39.000Z,1218771,8737,1004,FALSE,FALSE
id758,2017-12-20T13:06:24.000Z,177785,8737,390,FALSE,FALSE
id4844,2017-12-19T16:41:39.000Z,105395,8738,212,FALSE,FALSE
id282,2017-12-29T11:18:21.000Z,372465,8738,183,FALSE,FALSE
id5054,2018-03-04T14:00:04.000Z,327571,8738,844,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1342049,8738,1088,FALSE,FALSE
id4998,2018-05-30T13:55:16.000Z,424066,8739,315,FALSE,FALSE
id2807,2017-12-06T22:31:32.000Z,57963,8740,55,FALSE,FALSE
id1920,2018-01-28T05:26:55.000Z,463285,8740,1091,FALSE,FALSE
id3190,2018-01-21T07:46:55.000Z,336033,8742,223,FALSE,FALSE
id2736,2018-02-16T14:00:03.000Z,272640,8742,288,FALSE,FALSE
id2308,2018-03-12T10:00:03.000Z,496707,8742,317,FALSE,FALSE
id4305,2017-12-01T18:00:06.000Z,3337072,8744,561,FALSE,FALSE
id309,2018-03-11T13:04:16.000Z,707999,8744,207,FALSE,FALSE
id4476,2017-12-23T15:55:44.000Z,235864,8748,250,FALSE,FALSE
id2198,2018-02-06T05:00:00.000Z,281446,8749,315,FALSE,FALSE
id3768,2017-12-01T08:30:32.000Z,247139,8751,222,FALSE,FALSE
id4029,2017-12-20T04:39:25.000Z,986359,8751,1551,FALSE,FALSE
id1968,2017-12-29T17:32:51.000Z,498102,8751,596,FALSE,FALSE
id5447,2017-12-29T16:02:53.000Z,239753,8753,967,FALSE,FALSE
id2466,2018-03-16T04:00:01.000Z,432767,8753,225,FALSE,FALSE
id5603,2018-01-10T15:06:30.000Z,252858,8754,157,FALSE,FALSE
id4152,2018-05-21T17:00:03.000Z,580422,8754,241,FALSE,FALSE
id46,2018-03-22T00:34:42.000Z,346685,8756,318,FALSE,FALSE
id3494,2018-03-21T04:00:01.000Z,845718,8756,795,FALSE,FALSE
id1782,2017-12-23T00:07:02.000Z,307404,8758,358,FALSE,FALSE
id61,2018-05-08T14:00:03.000Z,633132,8761,518,FALSE,FALSE
id6271,2017-12-05T05:37:07.000Z,1334688,8762,1169,FALSE,FALSE
id5271,2018-01-15T16:00:06.000Z,166944,8762,263,FALSE,FALSE
id993,2018-05-24T13:30:01.000Z,374798,8762,1343,FALSE,FALSE
id3529,2018-01-16T18:09:06.000Z,154033,8763,327,FALSE,FALSE
id2830,2018-03-05T05:00:02.000Z,111802,8763,204,FALSE,FALSE
id3242,2017-12-23T12:00:03.000Z,798525,8764,2431,FALSE,FALSE
id3928,2018-01-10T14:00:03.000Z,336149,8766,143,FALSE,FALSE
id4012,2018-02-15T02:03:58.000Z,134866,8766,66,FALSE,FALSE
id2977,2018-05-01T04:00:05.000Z,277817,8767,309,FALSE,FALSE
id1558,2018-02-21T20:07:18.000Z,502983,8772,852,FALSE,FALSE
id2308,2018-03-12T10:00:03.000Z,498613,8772,318,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1295285,8772,523,FALSE,FALSE
id3190,2018-01-21T07:46:55.000Z,337829,8774,223,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1357390,8774,1096,FALSE,FALSE
id5959,2017-11-21T19:59:24.000Z,96440,8775,113,FALSE,FALSE
id1309,2018-01-18T17:00:01.000Z,108473,8778,159,FALSE,FALSE
id735,2018-02-13T21:00:41.000Z,252353,8779,315,FALSE,FALSE
id6154,2017-11-28T14:00:04.000Z,164406,8780,127,FALSE,FALSE
id3587,2017-12-14T11:00:05.000Z,276511,8780,502,FALSE,FALSE
id1902,2018-01-26T02:58:30.000Z,730611,8780,202,FALSE,FALSE
id5955,2018-02-26T11:09:32.000Z,438973,8782,100,FALSE,FALSE
id518,2017-12-01T16:45:59.000Z,218100,8783,235,FALSE,FALSE
id275,2018-04-18T10:00:00.000Z,477119,8783,363,FALSE,FALSE
id4982,2018-03-16T19:00:16.000Z,479587,8784,238,FALSE,FALSE
id5902,2018-02-21T15:23:25.000Z,123280,8785,547,FALSE,FALSE
id4638,2018-05-08T17:43:15.000Z,525994,8785,587,FALSE,FALSE
id5521,2018-01-06T18:49:36.000Z,304869,8787,9407,FALSE,FALSE
id2885,2018-03-19T12:23:37.000Z,529109,8787,535,FALSE,FALSE
id4237,2018-04-19T13:30:09.000Z,194384,8787,238,FALSE,FALSE
id3190,2018-01-21T07:46:55.000Z,338671,8788,223,FALSE,FALSE
id2736,2018-02-16T14:00:03.000Z,275276,8788,288,FALSE,FALSE
id511,2018-02-08T23:31:54.000Z,795502,8789,522,FALSE,FALSE
id2733,2018-04-13T08:35:00.000Z,739262,8789,275,FALSE,FALSE
id2193,2018-04-20T16:11:11.000Z,692930,8789,384,FALSE,FALSE
id1731,2017-12-30T18:17:52.000Z,133524,8791,1714,FALSE,FALSE
,2018-01-29T08:34:41.000Z,535211,8791,929,FALSE,FALSE
,2017-11-10T19:00:00.000Z,595415,8795,450,FALSE,FALSE
,2018-04-25T00:38:43.000Z,3699803,8795,762,FALSE,FALSE
,2017-12-12T20:15:10.000Z,117875,8796,124,FALSE,FALSE
,2017-12-26T05:26:03.000Z,1134148,8796,607,FALSE,FALSE
,2018-01-21T07:46:55.000Z,339187,8797,223,FALSE,FALSE
,2018-03-09T08:30:06.000Z,293678,8798,270,FALSE,FALSE
,2018-05-26T22:59:38.000Z,1368676,8798,1103,FALSE,FALSE
,2017-11-30T15:30:00.000Z,273893,8799,237,FALSE,FALSE
,2018-01-09T13:00:44.000Z,678972,8799,689,FALSE,FALSE
,2018-05-01T22:53:23.000Z,544638,8800,668,FALSE,FALSE
,2017-11-22T02:46:07.000Z,246989,8801,101,FALSE,FALSE
,2018-02-28T17:05:00.000Z,311915,8804,303,FALSE,FALSE
,2018-01-16T19:58:32.000Z,313410,8806,2280,FALSE,FALSE
,2018-06-09T13:00:02.000Z,379162,8806,2112,FALSE,FALSE
,2018-01-23T00:32:54.000Z,430336,8808,296,FALSE,FALSE
,2018-02-21T23:00:01.000Z,241804,8808,96,FALSE,FALSE
,2017-12-05T02:44:05.000Z,456543,8810,422,FALSE,FALSE
,2018-02-16T17:25:14.000Z,969883,8810,179,FALSE,FALSE
,2018-03-03T16:16:15.000Z,452255,8810,622,FALSE,FALSE
,2018-04-16T19:32:09.000Z,175196,8811,97,FALSE,FALSE
,2017-12-01T11:30:01.000Z,286951,8812,181,FALSE,FALSE
,2018-03-22T00:34:42.000Z,350461,8813,319,FALSE,FALSE
,2018-04-19T16:00:07.000Z,340008,8813,212,FALSE,FALSE
id1162,2017-12-21T15:30:00.000Z,111893,8814,91,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1305758,8816,528,FALSE,FALSE
id2918,2017-12-20T18:00:06.000Z,356641,8817,4838,FALSE,FALSE
id3685,2018-03-20T12:59:54.000Z,765238,8818,324,FALSE,FALSE
id969,2018-04-12T12:56:39.000Z,190381,8819,127,FALSE,FALSE
id2503,2017-12-26T05:26:03.000Z,1145202,8821,619,FALSE,FALSE
id4892,2018-02-16T06:53:21.000Z,138097,8821,163,FALSE,FALSE
id2780,2017-11-17T18:26:16.000Z,172546,8823,343,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1378951,8823,1109,FALSE,FALSE
id4924,2017-11-13T14:44:24.000Z,147976,8826,244,FALSE,FALSE
id3850,2018-01-19T17:01:32.000Z,692420,8831,100,FALSE,FALSE
id5733,2017-12-12T23:39:56.000Z,231055,8833,139,FALSE,FALSE
id6200,2018-01-17T19:28:07.000Z,277651,8833,194,FALSE,FALSE
id1706,2018-02-06T23:00:00.000Z,403851,8833,338,FALSE,FALSE
id4476,2017-12-23T15:55:44.000Z,238839,8834,253,FALSE,FALSE
id4654,2018-01-21T21:19:35.000Z,296633,8834,359,FALSE,FALSE
id4623,2017-11-20T13:00:04.000Z,309796,8835,173,FALSE,FALSE
id2627,2018-02-14T14:23:29.000Z,194766,8835,324,FALSE,FALSE
id1553,2017-12-02T21:08:41.000Z,188335,8836,539,FALSE,FALSE
id2262,2017-11-21T19:53:16.000Z,752064,8837,974,FALSE,FALSE
id4722,2017-12-08T12:00:06.000Z,518107,8837,308,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1384939,8837,1112,FALSE,FALSE
id6271,2017-12-05T05:37:07.000Z,1362540,8838,1192,FALSE,FALSE
id5377,2017-11-22T19:30:02.000Z,93664,8839,198,FALSE,FALSE
id1723,2018-01-10T20:17:14.000Z,183948,8839,143,FALSE,FALSE
id5267,2018-01-16T16:42:05.000Z,191712,8842,61,FALSE,FALSE
id5219,2018-05-09T07:30:00.000Z,690347,8842,1029,FALSE,FALSE
id3768,2017-12-01T08:30:32.000Z,251338,8844,223,FALSE,FALSE
id1673,2018-01-16T22:00:00.000Z,235468,8844,111,FALSE,FALSE
id5960,2018-04-20T09:30:24.000Z,250451,8845,172,FALSE,FALSE
id2542,2017-12-07T15:20:15.000Z,380319,8846,101,FALSE,FALSE
id1478,2018-01-31T12:00:01.000Z,438441,8846,245,FALSE,FALSE
id5054,2018-03-04T14:00:04.000Z,334771,8846,860,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1316936,8848,534,FALSE,FALSE
id2278,2015-10-13T08:25:49.000Z,430729,8851,157,FALSE,FALSE
id2886,2018-01-02T17:56:07.000Z,141009,8851,48,FALSE,FALSE
id5034,2018-05-08T16:02:47.000Z,409604,8852,268,FALSE,FALSE
id6206,2017-12-13T17:00:06.000Z,253874,8854,175,FALSE,FALSE
id46,2018-03-22T00:34:42.000Z,352910,8854,322,FALSE,FALSE
id2197,2018-02-23T10:00:02.000Z,745849,8857,3537,FALSE,FALSE
id5546,2018-01-09T18:00:08.000Z,117844,8858,87,FALSE,FALSE
id2882,2018-05-06T03:47:31.000Z,935753,8861,310,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1390487,8862,1115,FALSE,FALSE
id4351,2017-11-20T19:34:42.000Z,1112801,8863,376,FALSE,FALSE
id3393,2018-01-25T02:00:01.000Z,467395,8864,713,FALSE,FALSE
id1782,2017-12-23T00:07:02.000Z,315025,8868,367,FALSE,FALSE
id1148,2018-03-12T17:00:03.000Z,348521,8871,179,FALSE,FALSE
id4638,2018-05-08T17:43:15.000Z,538929,8871,594,FALSE,FALSE
id1577,2017-12-01T04:54:15.000Z,928751,8872,505,FALSE,FALSE
id1226,2018-02-12T16:00:01.000Z,176317,8872,447,FALSE,FALSE
id5180,2018-05-20T13:00:03.000Z,261433,8872,204,FALSE,FALSE
id1700,2018-01-09T17:32:39.000Z,326428,8873,117,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1395293,8875,1118,FALSE,FALSE
id676,2017-12-21T16:00:01.000Z,221120,8876,111,FALSE,FALSE
id62,2017-11-30T15:30:00.000Z,277330,8878,239,FALSE,FALSE
id3567,2018-05-30T13:00:03.000Z,357119,8878,224,FALSE,FALSE
id6271,2017-12-05T05:37:07.000Z,1376133,8879,1198,FALSE,FALSE
id2816,2018-05-04T21:00:05.000Z,382459,8879,475,FALSE,FALSE
id3012,2018-03-05T14:00:03.000Z,230841,8880,133,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1327228,8880,538,FALSE,FALSE
id3177,2018-01-16T07:30:45.000Z,918901,8881,565,FALSE,FALSE
id53,2018-06-01T02:00:00.000Z,268836,8881,1204,FALSE,FALSE
id2869,2018-01-26T16:27:36.000Z,194210,8883,92,FALSE,FALSE
id5655,2018-01-16T16:00:49.000Z,256900,8884,162,FALSE,FALSE
id61,2018-05-08T14:00:03.000Z,658345,8884,535,FALSE,FALSE
id106,2018-04-13T04:32:51.000Z,195045,8885,237,FALSE,FALSE
id309,2018-03-11T13:04:16.000Z,726747,8886,212,FALSE,FALSE
id4301,2017-12-20T17:01:03.000Z,316131,8889,246,FALSE,FALSE
id6097,2018-01-24T22:00:05.000Z,161072,8890,95,FALSE,FALSE
id3265,2017-11-13T18:49:30.000Z,414929,8895,636,FALSE,FALSE
id46,2018-03-22T00:34:42.000Z,355138,8895,325,FALSE,FALSE
id1344,2018-04-04T10:00:01.000Z,738925,8895,118,FALSE,FALSE
id3953,2017-12-05T15:30:02.000Z,276329,8896,226,FALSE,FALSE
id4921,2017-12-12T12:58:41.000Z,1332678,8897,17098,FALSE,FALSE
id4552,2018-02-21T23:00:01.000Z,245393,8897,97,FALSE,FALSE
id3372,2018-02-20T15:00:05.000Z,338803,8898,641,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1402977,8899,1121,FALSE,FALSE
id1272,2018-02-26T14:45:10.000Z,273204,8901,385,FALSE,FALSE
id3552,2018-01-24T21:09:48.000Z,166736,8902,92,FALSE,FALSE
id3611,2018-01-27T15:17:02.000Z,462151,8902,639,FALSE,FALSE
id4281,2018-02-01T18:40:01.000Z,222021,8903,567,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1404804,8904,1122,FALSE,FALSE
id1735,2017-11-21T16:04:29.000Z,329176,8905,175,FALSE,FALSE
id5197,2018-03-09T08:30:06.000Z,302639,8906,272,FALSE,FALSE
id2472,2018-01-24T17:40:16.000Z,425157,8907,211,FALSE,FALSE
id2998,2018-02-05T23:30:51.000Z,2678905,8907,1717,FALSE,FALSE
id6004,2018-02-22T15:37:25.000Z,252015,8907,207,FALSE,FALSE
id4332,2017-11-17T14:36:39.000Z,789872,8909,633,FALSE,FALSE
id4476,2017-12-23T15:55:44.000Z,241661,8909,255,FALSE,FALSE
id4600,2018-01-08T02:00:50.000Z,1124072,8909,323,FALSE,FALSE
id3912,2018-01-16T19:58:32.000Z,324043,8909,2302,FALSE,FALSE
id2376,2018-02-11T21:00:01.000Z,352667,8909,211,FALSE,FALSE
id4892,2018-02-16T06:53:21.000Z,139884,8909,164,FALSE,FALSE
id2274,2018-02-12T18:31:46.000Z,148191,8911,267,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1408584,8911,1125,FALSE,FALSE
id1717,2018-01-13T14:52:29.000Z,148983,8912,101,FALSE,FALSE
id1327,2017-11-22T14:00:02.000Z,514092,8913,169,FALSE,FALSE
id6111,2018-04-06T15:06:34.000Z,436984,8913,237,FALSE,FALSE
id3531,2018-03-15T19:28:49.000Z,211445,8914,186,FALSE,FALSE
id1597,2018-01-11T15:30:30.000Z,731024,8916,403,FALSE,FALSE
id1931,2018-02-08T20:00:03.000Z,770633,8916,32566,FALSE,FALSE
id1612,2017-11-18T21:00:00.000Z,987536,8917,767,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1334588,8917,539,FALSE,FALSE
id4638,2018-05-08T17:43:15.000Z,546922,8919,599,FALSE,FALSE
id4568,2018-03-04T15:00:03.000Z,446246,8920,310,FALSE,FALSE
id3293,2018-05-19T17:09:22.000Z,363629,8920,162,FALSE,FALSE
id2983,2018-01-11T10:00:02.000Z,509089,8924,157,FALSE,FALSE
id2918,2017-12-20T18:00:06.000Z,370897,8925,4950,FALSE,FALSE
id1658,2017-12-23T02:33:48.000Z,1219754,8925,637,FALSE,FALSE
id4152,2018-05-21T17:00:03.000Z,603470,8925,256,FALSE,FALSE
id719,2017-11-10T19:00:00.000Z,616371,8926,461,FALSE,FALSE
id1782,2017-12-23T00:07:02.000Z,317902,8926,367,FALSE,FALSE
id46,2018-03-22T00:34:42.000Z,357136,8926,326,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1411340,8926,1125,FALSE,FALSE
id2696,2018-03-27T15:48:34.000Z,189807,8927,500,FALSE,FALSE
id98,2018-03-03T04:58:39.000Z,319104,8929,130,FALSE,FALSE
id1182,2018-05-27T12:59:34.000Z,235207,8930,306,FALSE,FALSE
id1,2018-06-04T13:00:00.000Z,705986,8930,277,FALSE,FALSE
id1382,2018-01-29T08:00:00.000Z,218438,8932,244,FALSE,FALSE
id3805,2018-01-09T15:00:00.000Z,232608,8933,419,FALSE,FALSE
id3822,2018-01-12T14:02:53.000Z,212190,8933,164,FALSE,FALSE
id2791,2018-05-31T16:05:40.000Z,538171,8935,509,FALSE,FALSE
id2810,2017-11-20T11:00:03.000Z,521200,8936,1366,FALSE,FALSE
id5761,2017-12-28T17:00:05.000Z,537335,8936,355,FALSE,FALSE
id670,2018-05-18T20:28:42.000Z,1778241,8937,5599,FALSE,FALSE
id398,2018-05-26T22:59:38.000Z,1415484,8937,1127,FALSE,FALSE
id279,2018-01-26T20:30:01.000Z,313474,8938,314,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1340784,8938,541,FALSE,FALSE
id3607,2018-01-16T23:39:05.000Z,136370,8940,198,FALSE,FALSE
id158,2017-12-14T07:00:01.000Z,429299,8942,918,FALSE,FALSE
id145,2018-02-05T17:30:00.000Z,214258,8945,288,FALSE,FALSE
id5994,2017-11-21T20:25:18.000Z,114917,8946,112,FALSE,FALSE
id3615,2017-11-29T00:35:32.000Z,1488650,8946,2911,FALSE,FALSE
id4012,2018-02-15T02:03:58.000Z,141504,8948,67,FALSE,FALSE
id2862,2018-02-02T03:30:00.000Z,365603,8950,129,FALSE,FALSE
id5997,2018-02-14T16:57:57.000Z,107009,8950,92,FALSE,FALSE
id5923,2018-03-15T15:42:54.000Z,181093,8950,61,FALSE,FALSE
id46,2018-03-22T00:34:42.000Z,359141,8950,326,FALSE,FALSE
id2189,2018-04-30T09:00:01.000Z,804565,8952,626,FALSE,FALSE
id4638,2018-05-08T17:43:15.000Z,553241,8952,601,FALSE,FALSE
id3332,2017-11-20T10:23:00.000Z,196081,8953,62,FALSE,FALSE
id5054,2018-03-04T14:00:04.000Z,342908,8953,873,FALSE,FALSE
id1162,2017-12-21T15:30:00.000Z,115055,8955,93,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1345542,8955,543,FALSE,FALSE
id6301,2018-05-30T23:59:24.000Z,322761,8955,397,FALSE,FALSE
id1783,2018-05-24T15:49:26.000Z,702584,8956,1432,FALSE,FALSE
id2574,2018-01-17T17:28:29.000Z,128457,8957,100,FALSE,FALSE
id1862,2018-03-06T18:00:01.000Z,226548,8959,121,FALSE,FALSE
id5434,2018-03-22T10:01:42.000Z,507760,8960,606,FALSE,FALSE
id4242,2017-12-01T11:30:01.000Z,296476,8961,186,FALSE,FALSE
id4566,2018-01-22T14:00:04.000Z,154731,8963,70,FALSE,FALSE
id1968,2017-12-29T17:32:51.000Z,515573,8964,601,FALSE,FALSE
id4418,2018-01-22T16:00:05.000Z,155861,8964,599,FALSE,FALSE
id2847,2018-02-05T16:25:29.000Z,1095812,8965,439,FALSE,FALSE
id3146,2018-03-24T20:52:15.000Z,475730,8967,8226,FALSE,FALSE
id797,2018-01-21T18:00:46.000Z,328612,8968,1695,TRUE,FALSE
id3926,2018-04-12T07:52:21.000Z,1349564,8969,544,FALSE,FALSE
id4116,2017-11-14T12:02:49.000Z,1362421,8970,4131,FALSE,FALSE
id1974,2017-11-21T22:53:10.000Z,172495,8972,112,FALSE,FALSE
id2609,2018-05-24T15:00:07.000Z,266794,8974,130,FALSE,FALSE
id1139,2018-01-10T14:00:01.000Z,176772,8975,167,FALSE,FALSE
id61,2018-05-08T14:00:03.000Z,681328,8976,540,FALSE,FALSE
id92,2017-11-22T09:10:18.000Z,2509299,8977,1718,FALSE,FALSE
id794,2018-04-16T19:32:09.000Z,180698,8978,101,FALSE,FALSE
id2972,2018-05-08T11:00:04.000Z,404525,8978,196,FALSE,FALSE
id1553,2017-12-02T21:08:41.000Z,194294,8979,542,FALSE,FALSE
id2065,2018-05-10T21:00:01.000Z,298966,8979,236,FALSE,FALSE
id758,2017-12-20T13:06:24.000Z,191344,8982,415,FALSE,FALSE
id3912,2018-01-16T19:58:32.000Z,330496,8982,2310,FALSE,FALSE
id1148,2018-03-12T17:00:03.000Z,368451,8984,184,FALSE,FALSE
id4638,2018-05-08T17:43:15.000Z,559103,8984,604,FALSE,FALSE
id719,2017-11-10T19:00:00.000Z,629166,8985,463,FALSE,FALSE
id5341,2017-11-14T12:13:35.000Z,766050,8985,186,FALSE,FALSE
id1807,2018-02-01T20:02:16.000Z,1547238,8986,1804,FALSE,FALSE
id4817,2018-02-23T18:00:29.000Z,145296,8987,170,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1353159,8988,545,FALSE,FALSE
id2854,2018-04-16T15:59:41.000Z,164096,8989,279,FALSE,FALSE
id1782,2017-12-23T00:07:02.000Z,320877,8991,367,FALSE,FALSE
id2445,2018-01-17T07:15:51.000Z,91837,8991,47,FALSE,FALSE
id5197,2018-03-09T08:30:06.000Z,309312,8991,278,FALSE,FALSE
id4672,2018-02-16T17:25:14.000Z,999770,8992,186,FALSE,FALSE
id309,2018-03-11T13:04:16.000Z,743934,8992,217,FALSE,FALSE
id4552,2018-02-21T23:00:01.000Z,248692,8995,97,FALSE,FALSE
id2667,2017-11-13T17:00:04.000Z,210393,8996,290,FALSE,FALSE
id3540,2018-04-02T17:00:10.000Z,397742,8997,274,FALSE,FALSE
id3199,2018-02-18T18:00:57.000Z,365999,8998,572,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1356270,8999,546,FALSE,FALSE
id2977,2018-05-01T04:00:05.000Z,290659,8999,319,FALSE,FALSE
id2960,2018-02-20T22:16:16.000Z,303009,9001,235,FALSE,FALSE
id2918,2017-12-20T18:00:06.000Z,379165,9002,5019,FALSE,FALSE
id137,2017-11-30T18:00:00.000Z,99243,9003,174,FALSE,FALSE
id163,2017-11-22T01:30:05.000Z,245610,9004,124,FALSE,FALSE
id3997,2017-12-10T16:00:03.000Z,330162,9006,376,FALSE,FALSE
id3177,2018-01-16T07:30:45.000Z,941635,9008,583,FALSE,FALSE
id5759,2018-02-06T02:28:01.000Z,283165,9011,284,FALSE,FALSE
id3926,2018-04-12T07:52:21.000Z,1359328,9011,547,FALSE,FALSE
id4638,2018-05-08T17:43:15.000Z,563285,9011,606,FALSE,FALSE
id6320,2017-11-22T03:30:23.000Z,349459,9015,430,FALSE,FALSE
id5205,2018-04-04T23:00:08.000Z,1766709,9015,5521,FALSE,FALSE
id3494,2018-03-21T04:00:01.000Z,884493,9016,823,FALSE,FALSE
id3042,2018-02-09T08:30:29.000Z,346081,9017,248,FALSE,FALSE
id4924,2017-11-13T14:44:24.000Z,152001,9020,244,FALSE,FALSE
id895,2018-03-05T17:00:00.000Z,419234,9020,481,FALSE,FALSE
id275,2018-04-18T10:00:00.000Z,499713,9020,387,FALSE,FALSE
id3912,2018-01-16T19:58:32.000Z,335245,9021,2316,FALSE,FALSE
id2998,2018-02-05T23:30:51.000Z,2694758,9023,1739,FALSE,FALSE
id5902,2018-02-21T15:23:25.000Z,130943,9023,571,FALSE,FALSE
id4921,2017-12-12T12:58:41.000Z,1363711,9025,17324,FALSE,FALSE
id3146,2018-03-24T20:52:15.000Z,482019,9025,8476,FALSE,FALSE
id3146,2018-03-24T20:52:15.000Z,482257,9026,8478,FALSE,FALSE
id4638,2018-05-08T17:43:15.000Z,567037,9028,612,FALSE,FALSE
id3146,2018-03-24T20:52:15.000Z,484066,9029,8474,FALSE,FALSE
id4152,2018-05-21T17:00:03.000Z,614403,9029,260,FALSE,FALSE
id3146,2018-03-24T20:52:15.000Z,482888,9030,8474,FALSE,FALSE
id3245,2017-11-21T20:00:01.000Z,257192,9031,260,FALSE,FALSE
id3146,2018-03-24T20:52:15.000Z,483645,9031,8474,FALSE,FALSE
id4175,2018-03-16T10:00:39.000Z,367340,9032,173,FALSE,FALSE
id5452,2017-11-13T16:00:03.000Z,120727,9033,224,FALSE,FALSE
id612,2018-01-10T21:26:00.000Z,99653,9033,42,FALSE,FALSE
id3749,2018-03-09T08:32:56.000Z,365114,9033,575,FALSE,FALSE
id2733,2018-04-13T08:35:00.000Z,774066,9033,277,FALSE,FALSE
id631,2018-01-05T16:28:20.000Z,408986,9034,278,FALSE,FALSE
id2488,2018-05-26T18:00:16.000Z,369038,9034,744,FALSE,FALSE
id1389,2018-02-26T08:00:02.000Z,1606993,9035,693,FALSE,FALSE
id3692,2017-11-28T19:27:30.000Z,993022,9038,1176,FALSE,FALSE
id2510,2018-01-23T00:32:54.000Z,454937,9038,303,FALSE,FALSE
id2627,2018-02-14T14:23:29.000Z,201957,9039,331,FALSE,FALSE
id2185,2018-02-21T14:00:05.000Z,1335531,9039,1332,FALSE,FALSE
id2274,2018-02-12T18:31:46.000Z,151626,9040,270,FALSE,FALSE
id4584,2018-02-26T05:00:01.000Z,460803,9042,1472,FALSE,FALSE
id3293,2018-05-19T17:09:22.000Z,369803,9043,163,FALSE,FALSE
id1499,2018-05-04T21:15:00.000Z,650712,9044,610,FALSE,FALSE
id2667,2017-11-13T17:00:04.000Z,265822,9045,346,FALSE,FALSE
id676,2017-12-21T16:00:01.000Z,228045,9046,113,FALSE,FALSE
id3912,2018-01-16T19:58:32.000Z,338709,9046,2327,FALSE,FALSE
id4519,2018-04-02T21:00:04.000Z,482900,9048,591,FALSE,FALSE
id4715,2018-05-20T21:06:15.000Z,348915,9048,139,FALSE,FALSE
id1496,2017-12-26T16:10:21.000Z,524384,9049,125,FALSE,FALSE
id523,2018-01-26T19:30:01.000Z,241302,9051,209,FALSE,FALSE
id5205,2018-04-04T23:00:08.000Z,1778026,9051,5529,FALSE,FALSE
id2399,2017-11-10T20:40:44.000Z,366892,9052,2993,FALSE,FALSE
id4332,2017-11-17T14:36:39.000Z,816740,9052,649,FALSE,FALSE
id1926,2017-12-20T00:05:47.000Z,197888,9054,244,FALSE,FALSE
id6005,2018-02-14T05:00:03.000Z,160482,9055,448,FALSE,FALSE
id5790,2018-04-12T13:55:36.000Z,581136,9055,30073,FALSE,FALSE
id3177,2018-01-16T07:30:45.000Z,956140,9057,588,FALSE,FALSE
id1075,2017-12-15T10:00:01.000Z,712598,9058,510,FALSE,FALSE
id5114,2018-01-27T22:45:00.000Z,251158,9059,290,FALSE,FALSE
id309,2018-03-11T13:04:16.000Z,752602,9059,218,FALSE,FALSE
id5960,2018-04-20T09:30:24.000Z,259340,9059,177,FALSE,FALSE
id4552,2018-02-21T23:00:01.000Z,251564,9060,98,FALSE,FALSE
id5794,2018-01-10T16:30:03.000Z,162444,9061,197,FALSE,FALSE
id2563,2018-04-01T04:13:27.000Z,296438,9061,969,FALSE,FALSE
id585,2018-03-20T15:00:02.000Z,312209,9062,103,FALSE,FALSE
id4580,2017-11-17T14:00:06.000Z,126419,9064,106,FALSE,FALSE
id1897,2018-02-28T23:00:01.000Z,116029,9064,148,FALSE,FALSE
id1508,2018-05-02T10:00:04.000Z,403535,9064,256,FALSE,FALSE
id4721,2018-05-01T22:53:23.000Z,569870,9064,712,FALSE,FALSE
id3805,2018-01-09T15:00:00.000Z,239043,9066,425,FALSE,FALSE
id1162,2017-12-21T15:30:00.000Z,117972,9067,97,FALSE,FALSE
id5733,2017-12-12T23:39:56.000Z,249897,9070,146,FALSE,FALSE
